id,label,text
10990,4,"Wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of Hubert 's punches ) , but it should go down smoothly enough with popcorn ."
2785,4,This 90-minute postmodern voyage was more diverting and thought-provoking than I 'd expected it to be .
2153,4,"Just when you think that every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective ."
5195,2,"Meyjes 's movie , like Max Rothman 's future , does not work ."
5739,1,The movie is virtually without context -- journalistic or historical .
10461,5,"Thoughtful , provocative and entertaining ."
6824,2,These are textbook lives of quiet desperation .
11462,3,"Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one ."
7981,2,The big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .
3684,2,Does n't do more than expand a TV show to movie length .
5938,2,Yet another Arnold vehicle that fails to make adequate use of his particular talents .
10301,4,"This is n't my favorite in the series , still I enjoyed it enough to recommend ."
6671,1,"Like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories ."
9966,4,"It 's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world ."
9919,3,`` its successes are also tempered with elements which prove the direct antithesis of what it gets right . ''
854,5,"These three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people ."
10929,1,No reason for anyone to invest their hard-earned bucks into a movie which obviously did n't invest much into itself either .
4566,2,"shows Holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives ."
5854,1,"It is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound ."
7057,3,The camera whirls !
4488,3,Innocuous enough to make even Jean-Claude Van Damme look good .
2404,4,A hypnotic cyber hymn and a cruel story of youth culture .
7242,2,"A bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder"
4106,2,The only surprise is that heavyweights Joel Silver and Robert Zemeckis agreed to produce this ; I assume the director has pictures of them cavorting in ladies ' underwear .
8932,5,"This is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world ."
9622,3,Van Wilder brings a whole new meaning to the phrase ` comedy gag . '
8001,3,"The only upside to all of this unpleasantness is , given its Labor Day weekend upload , FearDotCom should log a minimal number of hits ."
379,3,Rabbit-Proof Fence will probably make you angry .
9926,5,"If you 're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite ."
9402,2,"Sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is Rebecca Romijn-Stamos ."
5180,3,Simply does n't have sufficient heft to justify its two-hour running time .
4474,1,"The notion of deleting emotion from people , even in an advanced Prozac Nation , is so insanely dysfunctional that the rampantly designed Equilibrium becomes a concept doofus ."
10761,2,"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan ."
1045,4,Gives an intriguing twist to the French coming-of-age genre .
11107,2,"Well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special ."
7925,2,It merely indulges in the worst elements of all of them .
3174,3,Gloriously straight from the vagina .
439,5,Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .
11203,2,"Collateral Damage is , despite its alleged provocation post-9 / 11 , an antique , in the end ."
299,4,"There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing ."
5806,2,Will anyone who is n't a Fangoria subscriber be excited that it has n't gone straight to video ?
4987,1,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag ."
10190,3,Only two words will tell you what you know when deciding to see it : Anthony .
5597,2,"The script boasts some tart TV-insider humor , but the film has not a trace of humanity or empathy ."
11010,1,"Began life as a computer game , then morphed into a movie -- a bad one , of course ."
5209,2,Cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .
7402,2,"Like a fish that 's lived too long , Austin Powers in Goldmember has some unnecessary parts and is kinda wrong in places ."
567,5,"On that score , the film certainly does n't disappoint ."
5788,1,The movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .
3823,4,"If it 's unnerving suspense you 're after -- you 'll find it with Ring , an indisputably spooky film ; with a screenplay to die for ."
11329,2,The plot is so predictable and sentimental that viewers are likely to lose interest before Sandrine and her goats walk off into the sunset .
10271,5,Offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .
6078,2,"In spite of featuring a script credited to no fewer than five writers , apparently nobody here bothered to check it twice ."
585,4,Eyre is on his way to becoming the American Indian Spike Lee .
8355,5,An impressive hybrid .
147,4,So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .
